X0,W*,Forecast Wind,FW-1h,FW+1h,Wind
1,12.7195,6.331,7.47625,5.14125,6.76575
1,13.42725,5.14125,6.331,4.299,5.14925
1,14.123,4.299,5.14125,4.07475,3.85775
1,14.7905,4.07475,4.299,4.1905,3.664
1,15.465,4.1905,4.07475,4.31525,3.8765
1,16.01275,4.31525,4.1905,4.3025,4.11775
1,16.22075,4.3025,4.31525,4.21875,4.023
1,16.31525,4.21875,4.3025,4.10525,3.83275
1,16.405,4.10525,4.21875,4.399,3.667
1,11.2625,4.399,4.10525,4.40325,3.69025
1,11.0605,4.40325,4.399,4.34825,3.898
1,11.2725,4.34825,4.40325,4.31925,4.0995
1,10.99175,4.31925,4.34825,4.31475,4.41525
1,10.58175,4.31475,4.31925,4.53,4.3835
1,10.51675,4.53,4.31475,5.0095,4.37925
1,10.2675,5.0095,4.53,5.60875,4.7265
1,9.78525,5.60875,5.0095,5.91775,5.0435
1,9.289,5.91775,5.60875,5.798,5.254
1,8.33525,5.798,5.91775,5.37675,5.25575
1,7.4625,5.37675,5.798,4.944,4.799
1,8.96,4.944,5.37675,4.6865,4.44925
1,8.67825,4.6865,4.944,4.64725,4.631
1,8.30775,4.64725,4.6865,4.76975,4.896
1,7.47625,4.76975,4.64725,5.0265,4.7535
1,6.331,5.0265,4.76975,5.41075,4.67175
1,5.14125,5.41075,5.0265,6.03125,4.75675
1,4.299,6.03125,5.41075,6.92725,5.0505
1,4.07475,6.92725,6.03125,7.951,6.59825
1,4.1905,7.951,6.92725,8.70375,7.882
1,4.31525,8.70375,7.951,8.9855,8.663
1,4.3025,8.9855,8.70375,9.013,9.101
1,4.21875,9.013,8.9855,9.062,9.26175
1,4.10525,9.062,9.013,8.07025,8.6695
1,3.69025,8.07025,9.062,7.944,8.2095
1,3.898,7.944,8.07025,7.68575,7.925
1,4.0995,7.68575,7.944,7.04,7.44075
1,4.41525,7.04,7.68575,6.97775,6.7925
1,4.3835,6.97775,7.04,7.0395,6.64775
1,4.37925,7.0395,6.97775,7.0375,6.312
1,4.7265,7.0375,7.0395,7.017,6.42725
1,5.0435,7.017,7.0375,6.92875,6.419
1,5.254,6.92875,7.017,6.857,6.06975
1,5.25575,6.857,6.92875,6.8105,5.474
1,4.799,6.8105,6.857,6.6305,5.38975
1,4.944,6.6305,6.8105,6.45525,5.61175
1,4.6865,6.45525,6.6305,5.98875,5.90325
1,4.64725,5.98875,6.45525,5.26925,5.6415
1,4.76975,5.26925,5.98875,4.434,4.70075
1,5.0265,4.434,5.26925,3.71875,3.3715
1,5.41075,3.71875,4.434,3.2725,2.3525
1,6.03125,3.2725,3.71875,3.05175,2.0895
1,6.92725,3.05175,3.2725,2.9105,1.88375
1,7.951,2.9105,3.05175,2.8265,1.83425
1,8.70375,2.8265,2.9105,2.71125,1.86675
1,8.9855,2.71125,2.8265,2.58625,1.9605
1,9.013,2.58625,2.71125,3.0065,1.996
1,9.062,3.0065,2.58625,2.4535,1.93125
1,8.2095,2.4535,3.0065,2.48125,2.014
1,7.925,2.48125,2.4535,2.515,2.22225
1,7.44075,2.515,2.48125,2.68825,2.4715
1,6.7925,2.68825,2.515,3.08775,2.8745
1,6.64775,3.08775,2.68825,3.6105,3.458
1,6.312,3.6105,3.08775,4.27775,4.156
1,6.42725,4.27775,3.6105,4.86275,4.73625
1,6.419,4.86275,4.27775,5.01325,5.38575
1,6.06975,5.01325,4.86275,5.01275,5.40625
1,5.474,5.01275,5.01325,4.81375,4.52275
1,5.38975,4.81375,5.01275,4.5115,3.8275
1,6.6305,4.5115,4.81375,4.455,3.88175
1,6.45525,4.455,4.5115,4.5715,3.94425
1,5.98875,4.5715,4.455,4.856,3.98725
1,5.26925,4.856,4.5715,5.42125,3.97475
1,4.434,5.42125,4.856,6.53125,4.10875
1,3.71875,6.53125,5.42125,8.1625,4.9085
1,3.2725,8.1625,6.53125,9.7635,7.433
1,3.05175,9.7635,8.1625,10.67425,9.679
1,2.9105,10.67425,9.7635,10.76525,10.605
1,2.8265,10.76525,10.67425,10.52925,10.75875
1,2.71125,10.52925,10.76525,10.042,10.58975
1,2.58625,10.042,10.52925,9.42725,10.3155
1,3.0065,9.42725,10.042,8.98775,9.7335
1,2.014,8.98775,9.42725,8.59925,9.1085
1,2.22225,8.59925,8.98775,8.27775,8.602
1,2.4715,8.27775,8.59925,7.975,8.28925
1,2.8745,7.975,8.27775,7.83425,8.224
1,3.458,7.83425,7.975,7.7875,8.09125
1,4.156,7.7875,7.83425,7.62825,7.74675
1,4.73625,7.62825,7.7875,7.11275,7.47
1,5.38575,7.11275,7.62825,6.15975,7.01075
1,5.40625,6.15975,7.11275,5.21725,5.62375
1,4.52275,5.21725,6.15975,4.5095,3.771
1,3.8275,4.5095,5.21725,4.27875,2.86825
1,4.5115,4.27875,4.5095,4.36875,2.8525
1,4.455,4.36875,4.27875,4.73925,3.11375
1,4.5715,4.73925,4.36875,5.33575,3.7085
1,4.856,5.33575,4.73925,6.09275,4.19325
1,5.42125,6.09275,5.33575,7.13925,4.49975
1,6.53125,7.13925,6.09275,8.5875,5.5675
1,8.1625,8.5875,7.13925,9.9485,7.53575
1,9.7635,9.9485,8.5875,10.36975,9.19075
1,10.67425,10.36975,9.9485,10.14575,9.88875
1,10.76525,10.14575,10.36975,9.6145,9.679
1,10.52925,9.6145,10.14575,8.91925,9.37775
1,10.042,8.91925,9.6145,8.2475,8.83925
1,9.42725,8.2475,8.91925,7.2375,8.42
1,9.1085,7.2375,8.2475,7.11975,8.1485
1,8.602,7.11975,7.2375,7.2305,7.93525
1,8.28925,7.2305,7.11975,7.46975,8.024
1,8.224,7.46975,7.2305,7.781,8.23825
1,8.09125,7.781,7.46975,8.08325,8.55825
1,7.74675,8.08325,7.781,8.3545,8.7185
1,7.47,8.3545,8.08325,8.37975,8.806
1,7.01075,8.37975,8.3545,7.98975,8.90225
1,5.62375,7.98975,8.37975,7.35275,8.17
1,3.771,7.35275,7.98975,6.67825,7.229
1,2.86825,6.67825,7.35275,6.26375,6.35725
1,4.27875,6.26375,6.67825,6.03775,5.72725
1,4.36875,6.03775,6.26375,5.874,5.2985
1,4.73925,5.874,6.03775,5.88025,5.43625
1,5.33575,5.88025,5.874,6.15075,5.83575
1,6.09275,6.15075,5.88025,6.66125,5.97625
1,7.13925,6.66125,6.15075,7.2465,6.16675
1,8.5875,7.2465,6.66125,7.707,6.77925
1,9.9485,7.707,7.2465,7.67825,6.963
1,10.36975,7.67825,7.707,7.16575,6.7825
1,10.14575,7.16575,7.67825,6.54675,6.39525
1,9.6145,6.54675,7.16575,5.89275,5.9225
1,8.91925,5.89275,6.54675,5.3115,5.24275
1,8.2475,5.3115,5.89275,3.9805,4.6485
1,8.1485,3.9805,5.3115,3.5785,4.27625
1,7.93525,3.5785,3.9805,3.27175,3.81275
1,8.024,3.27175,3.5785,2.91625,3.315
1,8.23825,2.91625,3.27175,2.6335,3.033
1,8.55825,2.6335,2.91625,2.507,2.76125
1,8.7185,2.507,2.6335,2.3395,2.499
1,8.806,2.3395,2.507,2.1585,2.102
1,8.90225,2.1585,2.3395,1.98525,1.76
1,8.17,1.98525,2.1585,1.7995,1.52275
1,7.229,1.7995,1.98525,1.5885,1.049
1,6.35725,1.5885,1.7995,1.42775,0.82625
1,6.26375,1.42775,1.5885,1.34325,0.7795
1,6.03775,1.34325,1.42775,1.21725,0.64775
1,5.874,1.21725,1.34325,1.107,0.4855
1,5.88025,1.107,1.21725,1.101,0.44725
1,6.15075,1.101,1.107,1.21375,0.37625
1,6.66125,1.21375,1.101,1.4695,0.33325
1,7.2465,1.4695,1.21375,1.79875,0.332
1,7.707,1.79875,1.4695,2.08975,0.45175
1,7.67825,2.08975,1.79875,2.25425,0.6065
1,7.16575,2.25425,2.08975,2.40725,0.71925
1,6.54675,2.40725,2.25425,2.5035,0.8005
1,5.89275,2.5035,2.40725,2.4625,0.81975
1,5.3115,2.4625,2.5035,1.50425,0.7825
1,4.27625,1.50425,2.4625,1.60975,0.713
1,3.81275,1.60975,1.50425,1.663,0.84575
1,3.315,1.663,1.60975,1.80275,1.098
1,3.033,1.80275,1.663,2.03675,1.33675
1,2.76125,2.03675,1.80275,2.32625,1.65725
1,2.499,2.32625,2.03675,2.66075,2.066
1,2.102,2.66075,2.32625,2.98175,2.3765
1,1.76,2.98175,2.66075,3.24775,2.7645
1,1.52275,3.24775,2.98175,3.37675,3.0725
1,1.049,3.37675,3.24775,3.235,2.91625
1,0.82625,3.235,3.37675,3.10775,2.4725
1,1.42775,3.10775,3.235,3.0345,2.28325
1,1.34325,3.0345,3.10775,2.96675,2.08
1,1.21725,2.96675,3.0345,3.04425,2.0825
1,1.107,3.04425,2.96675,3.34925,2.01125
1,1.101,3.34925,3.04425,3.9955,2.48925
1,1.21375,3.9955,3.34925,5.028,3.845
1,1.4695,5.028,3.9955,6.1135,5.24125
1,1.79875,6.1135,5.028,7.03,6.22675
1,2.08975,7.03,6.1135,7.6275,7.107
1,2.25425,7.6275,7.03,7.9475,7.565
1,2.40725,7.9475,7.6275,8.127,7.80325
1,2.5035,8.127,7.9475,8.136,7.46675
1,2.4625,8.136,8.127,7.47775,7.2155
1,0.713,7.47775,8.136,7.448,7.114
1,0.84575,7.448,7.47775,7.5005,7.1675
1,1.098,7.5005,7.448,7.49275,7.241
1,1.33675,7.49275,7.5005,7.5935,7.4975
1,1.65725,7.5935,7.49275,7.84125,8.0485
1,2.066,7.84125,7.5935,8.1315,8.54025
1,2.3765,8.1315,7.84125,8.207,9.01625
1,2.7645,8.207,8.1315,7.96525,9.4695
1,3.0725,7.96525,8.207,7.24975,9.33925
1,2.91625,7.24975,7.96525,6.2815,8.38725
1,2.4725,6.2815,7.24975,5.552,7.473
1,3.10775,5.552,6.2815,5.314,6.6525
1,3.0345,5.314,5.552,5.35125,5.7595
1,2.96675,5.35125,5.314,5.61675,4.92175
1,3.04425,5.61675,5.35125,6.17675,4.52675
1,3.34925,6.17675,5.61675,7.1685,5.04525
1,3.9955,7.1685,6.17675,8.42325,6.656
1,5.028,8.42325,7.1685,9.397,8.99525
1,6.1135,9.397,8.42325,9.477,10.47875
1,7.03,9.477,9.397,9.1255,10.36975
1,7.6275,9.1255,9.477,8.507,9.626
1,7.9475,8.507,9.1255,7.8845,8.8245
1,8.127,7.8845,8.507,7.27075,8.38075
1,8.136,7.27075,7.8845,6.18,7.89125
1,7.114,6.18,7.27075,5.7825,7.7015
1,7.1675,5.7825,6.18,5.42925,7.41375
1,7.241,5.42925,5.7825,5.06575,7.11925
1,7.4975,5.06575,5.42925,4.619,6.78225
1,8.0485,4.619,5.06575,4.21225,6.14175
1,8.54025,4.21225,4.619,3.85875,5.29525
1,9.01625,3.85875,4.21225,3.52475,4.925
1,9.4695,3.52475,3.85875,3.15175,4.8855
1,9.33925,3.15175,3.52475,2.57025,4.33675
1,8.38725,2.57025,3.15175,1.74525,3.06375
1,7.473,1.74525,2.57025,1.17325,1.8035
1,5.552,1.17325,1.74525,0.922,1.277
1,5.314,0.922,1.17325,0.839,1.09425
1,5.35125,0.839,0.922,0.828,0.97725
1,5.61675,0.828,0.839,0.95425,0.91125
1,6.17675,0.95425,0.828,1.17325,0.89725
1,7.1685,1.17325,0.95425,1.4655,1.107
1,8.42325,1.4655,1.17325,1.74275,1.5215
1,9.397,1.74275,1.4655,1.83125,1.98875
1,9.477,1.83125,1.74275,1.774,2.27925
1,9.1255,1.774,1.83125,1.7785,2.78175
1,8.507,1.7785,1.774,1.72675,3.2485
1,7.8845,1.72675,1.7785,1.61425,3.13725
1,7.27075,1.61425,1.72675,1.70425,2.727
1,7.7015,1.70425,1.61425,1.59575,2.22625
1,7.41375,1.59575,1.70425,1.51725,2.129
1,7.11925,1.51725,1.59575,1.41425,1.98925
1,6.78225,1.41425,1.51725,1.3265,1.904
1,6.14175,1.3265,1.41425,1.24825,1.69925
1,5.29525,1.24825,1.3265,1.2115,1.69075
1,4.925,1.2115,1.24825,1.1785,1.7255
1,4.8855,1.1785,1.2115,1.14825,1.7605
1,4.33675,1.14825,1.1785,1.05625,1.6775
1,3.06375,1.05625,1.14825,0.89325,1.366
1,1.8035,0.89325,1.05625,0.693,0.783
1,1.17325,0.693,0.89325,0.56325,0.5195
1,0.922,0.56325,0.693,0.58975,0.33625
1,0.839,0.58975,0.56325,0.65675,0.22325
1,0.828,0.65675,0.58975,0.72725,0.2035
1,0.95425,0.72725,0.65675,0.90425,0.32725
1,1.17325,0.90425,0.72725,1.28575,0.6115
1,1.4655,1.28575,0.90425,1.7675,1.0665
1,1.74275,1.7675,1.28575,2.12925,1.54025
1,1.83125,2.12925,1.7675,2.4045,2.08175
1,1.774,2.4045,2.12925,2.543,2.53325
1,1.7785,2.543,2.4045,2.61225,2.6635
1,1.72675,2.61225,2.543,2.5825,2.6115
1,1.61425,2.5825,2.61225,2.506,2.6055
1,2.22625,2.506,2.5825,2.3545,2.49075
1,2.129,2.3545,2.506,2.188,2.308
1,1.98925,2.188,2.3545,2.0115,2.0925
1,1.904,2.0115,2.188,1.81775,1.902
1,1.69925,1.81775,2.0115,1.7225,1.66225
1,1.69075,1.7225,1.81775,1.62825,1.601
1,1.7255,1.62825,1.7225,1.5565,1.643
1,1.7605,1.5565,1.62825,1.53325,1.6825
1,1.6775,1.53325,1.5565,1.34225,1.6465
1,1.366,1.34225,1.53325,1.161,1.319
1,0.783,1.161,1.34225,0.91125,0.82825
1,0.693,0.91125,1.161,0.7415,0.481
1,0.56325,0.7415,0.91125,0.622,0.3125
1,0.58975,0.622,0.7415,0.58725,0.22025
1,0.65675,0.58725,0.622,0.63275,0.15275
1,0.72725,0.63275,0.58725,0.7535,0.16275
1,0.90425,0.7535,0.63275,1.06525,0.293
1,1.28575,1.06525,0.7535,1.362,0.458
1,1.7675,1.362,1.06525,1.557,0.65325
1,2.12925,1.557,1.362,1.76625,0.80625
1,2.4045,1.76625,1.557,2.07175,0.86
1,2.543,2.07175,1.76625,2.39375,1.1595
1,2.61225,2.39375,2.07175,2.657,1.497
1,2.5825,2.657,2.39375,1.981,1.869
1,2.49075,1.981,2.657,2.2235,2.0885
1,2.308,2.2235,1.981,2.4715,2.599
1,2.0925,2.4715,2.2235,2.76025,2.884
1,1.902,2.76025,2.4715,3.09475,3.264
1,1.66225,3.09475,2.76025,3.356,3.41825
1,1.601,3.356,3.09475,3.61625,3.77925
1,1.643,3.61625,3.356,3.8595,4.22225
1,1.6825,3.8595,3.61625,4.02925,4.011
1,1.6465,4.02925,3.8595,4.0415,3.9855
1,1.319,4.0415,4.02925,3.70075,3.55975
1,0.82825,3.70075,4.0415,3.0755,2.71875
1,0.91125,3.0755,3.70075,2.47625,2.26175
1,0.7415,2.47625,3.0755,2.331,2.04525
1,0.622,2.331,2.47625,2.522,1.83825
1,0.58725,2.522,2.331,2.901,1.95325
1,0.63275,2.901,2.522,3.553,2.28475
1,0.7535,3.553,2.901,4.45,3.31475
1,1.06525,4.45,3.553,5.28725,4.43425
1,1.362,5.28725,4.45,5.9055,5.15075
1,1.557,5.9055,5.28725,6.15975,5.52325
1,1.76625,6.15975,5.9055,6.2785,5.34675
1,2.07175,6.2785,6.15975,6.35025,5.10225
1,2.39375,6.35025,6.2785,6.359,4.8885
1,2.657,6.359,6.35025,5.4975,4.94
1,2.0885,5.4975,6.359,5.20775,4.7245
1,2.599,5.20775,5.4975,4.83,4.343
1,2.884,4.83,5.20775,4.48725,4.25625
1,3.264,4.48725,4.83,4.28225,4.32975
1,3.41825,4.28225,4.48725,4.16325,4.062
1,3.77925,4.16325,4.28225,4.0795,3.92075
1,4.22225,4.0795,4.16325,4.03,3.96025
1,4.011,4.03,4.0795,3.939,3.6835
1,3.9855,3.939,4.03,3.852,3.598
1,3.55975,3.852,3.939,3.6385,3.08975
1,2.71875,3.6385,3.852,3.3125,2.598
1,3.0755,3.3125,3.6385,3.057,2.42225
1,2.47625,3.057,3.3125,2.8775,2.299
1,2.331,2.8775,3.057,2.72675,2.1525
1,2.522,2.72675,2.8775,2.7485,1.95825
1,2.901,2.7485,2.72675,3.07475,1.979
1,3.553,3.07475,2.7485,3.6595,2.695
1,4.45,3.6595,3.07475,4.30925,3.8925
1,5.28725,4.30925,3.6595,4.94975,5.224
1,5.9055,4.94975,4.30925,5.49425,6.47
1,6.15975,5.49425,4.94975,5.96725,6.98625
1,6.2785,5.96725,5.49425,6.31575,7.5575
1,6.35025,6.31575,5.96725,6.6045,7.91825
1,6.359,6.6045,6.31575,8.211,7.8845
1,4.7245,8.211,6.6045,8.14175,7.63575
1,4.343,8.14175,8.211,8.20375,7.27
1,4.25625,8.20375,8.14175,8.44325,6.9355
1,4.32975,8.44325,8.20375,8.675,7.28925
1,4.062,8.675,8.44325,9.1405,7.42375
1,3.92075,9.1405,8.675,9.71975,8.116
1,3.96025,9.71975,9.1405,10.153,8.545
1,3.6835,10.153,9.71975,10.3965,8.91875
1,3.598,10.3965,10.153,10.54675,8.86325
1,3.08975,10.54675,10.3965,10.519,8.21275
1,2.598,10.519,10.54675,10.13775,7.60075
1,3.3125,10.13775,10.519,9.59725,7.27525
1,3.057,9.59725,10.13775,8.9705,7.0565
1,2.8775,8.9705,9.59725,8.34175,6.788
1,2.72675,8.34175,8.9705,7.8145,6.863
1,2.7485,7.8145,8.34175,7.64375,7.26725
1,3.07475,7.64375,7.8145,7.8725,7.49675
1,3.6595,7.8725,7.64375,8.45175,8.24725
1,4.30925,8.45175,7.8725,9.29725,9.17325
1,4.94975,9.29725,8.45175,10.31225,10.42525
1,5.49425,10.31225,9.29725,11.29225,11.71725
1,5.96725,11.29225,10.31225,12.20725,12.85675
1,6.31575,12.20725,11.29225,13.01675,13.97275
1,6.6045,13.01675,12.20725,12.83925,14.8825
1,7.63575,12.83925,13.01675,12.94225,15.0395
1,7.27,12.94225,12.83925,12.78375,14.94375
1,6.9355,12.78375,12.94225,12.51575,14.53175
1,7.28925,12.51575,12.78375,12.071,13.99
1,7.42375,12.071,12.51575,11.41175,12.653
1,8.116,11.41175,12.071,10.6195,11.4525
1,8.545,10.6195,11.41175,9.7735,10.3815
1,8.91875,9.7735,10.6195,8.807,9.7295
1,8.86325,8.807,9.7735,8.059,8.7105
1,8.21275,8.059,8.807,7.68275,7.876
1,7.60075,7.68275,8.059,7.6055,7.4505
1,10.13775,7.6055,7.68275,7.6705,8.1145
1,9.59725,7.6705,7.6055,8.048,8.88925
1,8.9705,8.048,7.6705,8.8545,9.412
1,8.34175,8.8545,8.048,10.29875,10.22525
1,7.8145,10.29875,8.8545,12.344,11.20975
1,7.64375,12.344,10.29875,14.57925,12.64875
1,7.8725,14.57925,12.344,16.79225,15.015
1,8.45175,16.79225,14.57925,18.915,17.76275
1,9.29725,18.915,16.79225,20.719,20.30625
1,10.31225,20.719,18.915,22.0715,22.848
1,11.29225,22.0715,20.719,22.9525,24.843
1,12.20725,22.9525,22.0715,23.381,25.75725
1,13.01675,23.381,22.9525,27.145,25.8795
1,15.0395,27.145,23.381,26.75825,25.745
1,14.94375,26.75825,27.145,25.83125,25.55075
1,14.53175,25.83125,26.75825,24.366,24.6845
1,13.99,24.366,25.83125,22.4645,22.9185
1,12.653,22.4645,24.366,20.11725,20.76375
1,11.4525,20.11725,22.4645,17.59275,18.60875
1,10.3815,17.59275,20.11725,15.072,16.502
1,9.7295,15.072,17.59275,12.767,13.217
1,8.7105,12.767,15.072,10.5155,10.6945
1,7.876,10.5155,12.767,8.755,8.80225
1,7.4505,8.755,10.5155,7.36725,7.658
1,7.6055,7.36725,8.755,6.01,6.73325
1,7.6705,6.01,7.36725,4.99975,5.528
1,8.048,4.99975,6.01,4.28325,4.77875
1,8.8545,4.28325,4.99975,4.091,4.297
1,10.29875,4.091,4.28325,4.63425,3.7625
1,12.344,4.63425,4.091,6.0005,4.8985
1,14.57925,6.0005,4.63425,7.69425,7.57375
1,16.79225,7.69425,6.0005,9.5385,10.194
1,18.915,9.5385,7.69425,11.60275,12.62175
1,20.719,11.60275,9.5385,13.77975,14.48125
1,22.0715,13.77975,11.60275,15.90325,16.43925
1,22.9525,15.90325,13.77975,17.8795,17.84325
1,23.381,17.8795,15.90325,18.6305,18.75925
1,25.745,18.6305,17.8795,19.40025,19.77575
1,25.55075,19.40025,18.6305,20.211,20.804
1,24.6845,20.211,19.40025,21.1865,21.15375
1,22.9185,21.1865,20.211,21.673,21.05875
1,20.76375,21.673,21.1865,21.34775,21.376
1,18.60875,21.34775,21.673,20.7205,21.7975
1,16.502,20.7205,21.34775,20.2195,21.50125
1,13.217,20.2195,20.7205,20.08725,20.187
1,10.6945,20.08725,20.2195,20.54775,19.67075
1,8.80225,20.54775,20.08725,21.46025,20.41375
1,7.658,21.46025,20.54775,22.8275,22.63
1,7.36725,22.8275,21.46025,24.199,24.09175
1,6.01,24.199,22.8275,25.025,25.35175
1,4.99975,25.025,24.199,25.21325,25.33225
1,4.28325,25.21325,25.025,25.421,25.4095
1,4.091,25.421,25.21325,25.663,24.97275
1,4.63425,25.663,25.421,26.156,24.49075
1,6.0005,26.156,25.663,26.86425,25.4155
1,7.69425,26.86425,26.156,27.6805,26.36175
1,9.5385,27.6805,26.86425,28.49075,27.506
1,11.60275,28.49075,27.6805,29.05325,28.28775
1,13.77975,29.05325,28.49075,29.453,28.114
1,15.90325,29.453,29.05325,29.62375,27.5295
1,17.8795,29.62375,29.453,31.31725,27.70775
1,19.77575,31.31725,29.62375,31.37375,27.52625
1,20.804,31.37375,31.31725,31.4295,27.76775
1,21.15375,31.4295,31.37375,31.3575,28.096
1,21.05875,31.3575,31.4295,31.25675,28.23775
1,21.376,31.25675,31.3575,31.16825,28.1585
1,21.7975,31.16825,31.25675,30.90275,28.14
1,21.50125,30.90275,31.16825,30.36625,28.70575
1,20.187,30.36625,30.90275,29.58975,27.89275
1,19.67075,29.58975,30.36625,28.7965,26.471
1,20.41375,28.7965,29.58975,28.076,25.5165
1,22.63,28.076,28.7965,27.2765,25.09075
1,22.8275,27.2765,28.076,26.4335,24.74725
1,24.199,26.4335,27.2765,25.65775,24.46975
1,25.025,25.65775,26.4335,24.8585,24.55875
1,25.21325,24.8585,25.65775,24.07975,23.965
1,25.421,24.07975,24.8585,23.323,23.39925
1,25.663,23.323,24.07975,22.48375,22.4135
1,26.156,22.48375,23.323,21.72225,21.853
1,26.86425,21.72225,22.48375,21.137,21.43175
1,27.6805,21.137,21.72225,20.649,21.7535
1,28.49075,20.649,21.137,20.32825,21.72275
1,29.05325,20.32825,20.649,20.04875,20.95775
1,29.453,20.04875,20.32825,19.8825,20.4605
1,29.62375,19.8825,20.04875,21.0295,20.561
1,27.52625,21.0295,19.8825,20.825,20.3945
1,27.76775,20.825,21.0295,20.45975,20.24675
1,28.096,20.45975,20.825,19.88925,19.73825
1,28.23775,19.88925,20.45975,19.12975,18.991
1,28.1585,19.12975,19.88925,18.21775,18.416
1,28.14,18.21775,19.12975,17.207,17.69925
1,28.70575,17.207,18.21775,16.39375,17.25375
1,27.89275,16.39375,17.207,15.71625,16.5375
1,26.471,15.71625,16.39375,15.24025,15.8415
1,25.5165,15.24025,15.71625,15.004,15.444
1,25.09075,15.004,15.24025,14.9965,15.343
1,27.2765,14.9965,15.004,14.95825,15.423
1,26.4335,14.95825,14.9965,14.68125,15.548
1,25.65775,14.68125,14.95825,14.2245,15.39225
1,24.8585,14.2245,14.68125,13.70825,15.069
1,24.07975,13.70825,14.2245,13.227,14.784
1,23.323,13.227,13.70825,12.8885,14.4945
1,22.48375,12.8885,13.227,12.866,14.242
1,21.72225,12.866,12.8885,13.00225,14.726
1,21.137,13.00225,12.866,13.182,15.15225
1,20.649,13.182,13.00225,13.42625,15.26775
1,20.32825,13.42625,13.182,13.87775,15.051
1,20.04875,13.87775,13.42625,14.5045,14.70025
1,19.8825,14.5045,13.87775,16.156,14.75475
1,20.3945,16.156,14.5045,16.4075,14.8935
1,20.24675,16.4075,16.156,16.88325,15.3045
1,19.73825,16.88325,16.4075,17.297,15.626
1,18.991,17.297,16.88325,17.4505,15.65775
1,18.416,17.4505,17.297,17.34825,15.9465
1,17.69925,17.34825,17.4505,17.137,15.59
1,17.25375,17.137,17.34825,16.5305,15.04
1,16.5375,16.5305,17.137,15.734,15.043
1,15.8415,15.734,16.5305,15.08775,14.3335
1,15.444,15.08775,15.734,14.5825,13.90175
1,15.343,14.5825,15.08775,14.342,14.18725
1,14.9965,14.342,14.5825,13.75025,13.854
1,14.95825,13.75025,14.342,11.96275,12.76475
1,14.68125,11.96275,13.75025,9.50025,10.81575
1,14.2245,9.50025,11.96275,7.098,8.5585
1,13.70825,7.098,9.50025,5.8365,6.79775
1,13.227,5.8365,7.098,5.67875,6.1125
1,12.8885,5.67875,5.8365,6.13625,6.7555
1,12.866,6.13625,5.67875,6.84875,7.6895
1,13.00225,6.84875,6.13625,7.38075,8.7205
1,13.182,7.38075,6.84875,7.775,9.48075
1,13.42625,7.775,7.38075,8.1445,10.073
1,13.87775,8.1445,7.775,8.4475,10.36025
1,14.5045,8.4475,8.1445,9.967,10.5675
1,14.8935,9.967,8.4475,10.217,10.4805
1,15.3045,10.217,9.967,10.69525,11.135
1,15.626,10.69525,10.217,11.39475,11.71075
1,15.65775,11.39475,10.69525,12.1465,12.27175
1,15.9465,12.1465,11.39475,13.0645,13.4945
1,15.59,13.0645,12.1465,14.09325,15.02725
1,15.04,14.09325,13.0645,15.067,15.9215
1,15.043,15.067,14.09325,15.8875,17.075
1,14.3335,15.8875,15.067,16.69525,18.12775
1,13.90175,16.69525,15.8875,17.37775,19.40425
1,14.18725,17.37775,16.69525,18.097,19.61125
1,14.342,18.097,17.37775,18.76875,20.157
1,13.75025,18.76875,18.097,19.2325,20.42025
1,11.96275,19.2325,18.76875,19.6565,20.45375
1,9.50025,19.6565,19.2325,20.13625,19.9045
1,7.098,20.13625,19.6565,21.3025,18.35025
1,5.8365,21.3025,20.13625,23.43625,18.78125
1,5.67875,23.43625,21.3025,25.82775,20.0875
1,6.13625,25.82775,23.43625,27.746,21.9545
1,6.84875,27.746,25.82775,28.935,23.52175
1,7.38075,28.935,27.746,29.8505,24.7485
1,7.775,29.8505,28.935,30.126,25.475
1,8.1445,30.126,29.8505,30.12075,26.64425
1,8.4475,30.12075,30.126,30.47675,27.49925
1,10.4805,30.47675,30.12075,30.395,27.0895
1,11.135,30.395,30.47675,30.63225,26.30725
1,11.71075,30.63225,30.395,31.03125,26.60775
1,12.27175,31.03125,30.63225,31.1975,26.6555
1,13.4945,31.1975,31.03125,31.0945,27.143
1,15.02725,31.0945,31.1975,30.8175,27.543
1,15.9215,30.8175,31.0945,30.27075,28.07975
1,17.075,30.27075,30.8175,29.6105,27.98425
1,18.12775,29.6105,30.27075,29.23525,27.4695
1,19.40425,29.23525,29.6105,29.50675,27.2895
1,19.61125,29.50675,29.23525,30.16075,27.80325
1,18.097,30.16075,29.50675,30.42275,27.77475
1,18.76875,30.42275,30.16075,29.72925,27.00475
1,19.2325,29.72925,30.42275,28.498,25.756
1,19.6565,28.498,29.72925,26.658,24.1475
1,20.13625,26.658,28.498,24.682,22.3325
1,21.3025,24.682,26.658,23.313,20.414
1,23.43625,23.313,24.682,22.5,19.89125
1,25.82775,22.5,23.313,22.0085,20.01225
1,27.746,22.0085,22.5,21.7965,20.4365
1,28.935,21.7965,22.0085,21.86475,20.38525
1,29.8505,21.86475,21.7965,22.264,19.97
1,30.126,22.264,21.86475,22.79125,18.9485
1,30.12075,22.79125,22.264,20.0225,18.1545
1,27.0895,20.0225,22.79125,19.7375,17.72575
1,26.30725,19.7375,20.0225,19.7905,17.58525
1,26.60775,19.7905,19.7375,20.35925,17.68025
1,26.6555,20.35925,19.7905,21.211,18.4595
