X0,D1,D2,D3,L*,L-2d,L-7d,Forecast Load,FW,FS,FL_avg,FL_max,FL_min,Load
1,0.0,0.0,0.0,67.71375,44.6515,71.69875,67.117,3.353,0.00925,63.28466666666666,72.1925,49.40225,68.07625
1,0.0,0.0,0.0,69.97575,47.9255,73.8695,69.928,3.126,0.325,63.28466666666666,72.1925,49.40225,70.18575
1,0.0,0.0,0.0,71.24475,50.534,74.03275,70.22625,2.83775,1.388,63.28466666666666,72.1925,49.40225,70.50275
1,0.0,0.0,0.0,72.04625,53.3945,74.7665,71.233,2.57,2.68025,63.28466666666666,72.1925,49.40225,70.9665
1,0.0,0.0,0.0,71.618,56.1825,75.52025,72.1925,2.4375,3.61425,63.28466666666666,72.1925,49.40225,71.523
1,0.0,0.0,0.0,70.7975,56.4375,74.5525,71.45275,2.42175,3.8515,63.28466666666666,72.1925,49.40225,71.464
1,0.0,0.0,0.0,69.95325,54.763,73.8785,71.0405,2.54775,3.3375,63.28466666666666,72.1925,49.40225,71.35475
1,0.0,0.0,0.0,68.758,53.41575,73.13025,69.82225,2.8225,2.12775,63.28466666666666,72.1925,49.40225,70.73725
1,0.0,0.0,0.0,67.78625,53.38075,72.7955,69.20525,3.19575,0.70625,63.28466666666666,72.1925,49.40225,70.3
1,0.0,0.0,0.0,68.018,55.5345,73.1455,68.98275,3.855,0.038,63.28466666666666,72.1925,49.40225,71.52925
1,0.0,0.0,0.0,70.26025,58.74075,74.94825,70.5245,4.776,0.0,63.28466666666666,72.1925,49.40225,73.34525
1,0.0,0.0,0.0,70.06925,59.205,73.51025,70.196,5.6595,0.0,63.28466666666666,72.1925,49.40225,72.277
1,0.0,0.0,0.0,68.62875,57.9655,72.078,68.6485,6.59675,0.0,63.28466666666666,72.1925,49.40225,71.1445
1,0.0,0.0,0.0,65.055,55.182,67.59625,65.27575,7.726,0.0,63.28466666666666,72.1925,49.40225,68.14
1,0.0,0.0,0.0,61.737,53.30725,64.4085,62.1475,8.92725,0.0,63.28466666666666,72.1925,49.40225,64.95375
1,0.0,0.0,0.0,58.7605,53.4595,61.14475,59.28025,9.89225,0.0,63.28466666666666,72.1925,49.40225,62.371
1,0.0,0.0,0.0,54.3725,50.7705,56.11075,54.83125,10.55925,0.0,63.28466666666666,72.1925,49.40225,58.59
1,0.0,0.0,0.0,53.19825,48.2905,53.261,50.489,11.5765,0.0,62.27362499999999,70.949,47.78325,54.885
1,0.0,0.0,0.0,51.48825,47.0265,51.69325,48.674,12.34925,0.0,62.27362499999999,70.949,47.78325,53.30625
1,0.0,0.0,0.0,50.71925,46.21475,50.89125,47.78325,13.014,0.0,62.27362499999999,70.949,47.78325,52.96775
1,0.0,0.0,0.0,51.447,45.8385,51.10675,48.45675,13.85875,0.0,62.27362499999999,70.949,47.78325,53.331
1,0.0,0.0,0.0,52.6065,47.94175,52.44875,49.65725,14.8195,0.0,62.27362499999999,70.949,47.78325,54.0795
1,0.0,0.0,0.0,55.75975,52.80275,55.43,52.6695,15.8235,0.0,62.27362499999999,70.949,47.78325,58.149
1,0.0,0.0,0.0,62.59,61.53875,62.9285,60.311,17.0815,0.0,62.27362499999999,70.949,47.78325,66.3135
1,0.0,0.0,0.0,68.07625,67.71375,69.04825,65.9555,18.06925,0.01825,62.27362499999999,70.949,47.78325,71.942
1,0.0,0.0,0.0,70.18575,69.97575,70.733,68.2475,18.70375,0.9135,62.27362499999999,70.949,47.78325,73.8265
1,0.0,0.0,0.0,70.50275,71.24475,70.9445,68.8965,19.00775,3.644,62.27362499999999,70.949,47.78325,74.183
1,0.0,0.0,0.0,70.9665,72.04625,72.164,69.63175,18.83625,6.55125,62.27362499999999,70.949,47.78325,74.8895
1,0.0,0.0,0.0,72.1925,72.6985,73.63075,70.949,18.72875,8.1995,62.27362499999999,70.949,47.78325,75.05
1,0.0,0.0,0.0,71.45275,72.198,73.81725,70.553,18.97625,8.16675,62.27362499999999,70.949,47.78325,74.36025
1,0.0,0.0,0.0,71.0405,71.75125,73.36475,69.9915,19.56375,6.604,62.27362499999999,70.949,47.78325,74.6265
1,0.0,0.0,0.0,69.82225,71.0465,72.50075,68.86325,20.7015,3.9815,62.27362499999999,70.949,47.78325,74.06575
1,0.0,0.0,0.0,69.20525,70.807,72.07325,68.15075,22.273,1.288,62.27362499999999,70.949,47.78325,73.88575
1,0.0,0.0,0.0,68.98275,71.08175,72.47925,68.51575,24.227,0.0525,62.27362499999999,70.949,47.78325,74.81375
1,0.0,0.0,0.0,70.5245,72.62725,74.4985,69.95575,25.91325,0.0,62.27362499999999,70.949,47.78325,76.92475
1,0.0,0.0,0.0,70.196,72.03325,73.58525,69.42475,27.2475,0.0,62.27362499999999,70.949,47.78325,76.552
1,0.0,0.0,0.0,68.6485,70.27175,71.8895,68.07725,28.16675,0.0,62.27362499999999,70.949,47.78325,75.24925
1,0.0,0.0,0.0,65.27575,66.43025,68.056,64.7375,28.62475,0.0,62.27362499999999,70.949,47.78325,70.176
1,0.0,0.0,0.0,62.1475,62.7775,64.69875,61.5145,28.928,0.0,62.27362499999999,70.949,47.78325,66.0725
1,0.0,0.0,0.0,59.28025,60.2505,61.8785,58.75425,28.58275,0.0,62.27362499999999,70.949,47.78325,63.32525
1,0.0,0.0,0.0,54.83125,56.17875,57.78175,54.30775,28.511,0.0,62.27362499999999,70.949,47.78325,58.934
1,0.0,0.0,0.0,54.885,53.19825,54.74775,52.8815,28.651,0.0,62.870083333333326,70.797,50.321,55.73025
1,0.0,0.0,0.0,53.30625,51.48825,53.04825,51.13625,28.332,0.0,62.870083333333326,70.797,50.321,53.84625
1,0.0,0.0,0.0,52.96775,50.71925,52.036,50.321,27.80525,0.0,62.870083333333326,70.797,50.321,53.17825
1,0.0,0.0,0.0,53.331,51.447,52.66375,50.585,27.17075,0.0,62.870083333333326,70.797,50.321,53.559
1,0.0,0.0,0.0,54.0795,52.6065,53.8235,51.9175,26.48725,0.0,62.870083333333326,70.797,50.321,54.98425
1,0.0,0.0,0.0,58.149,55.75975,56.94975,54.87175,25.885,0.0,62.870083333333326,70.797,50.321,57.573
1,0.0,0.0,0.0,66.3135,62.59,64.48675,61.87525,25.748,0.0,62.870083333333326,70.797,50.321,65.416
1,0.0,0.0,0.0,71.942,68.07625,70.5325,66.7745,25.58,0.016,62.870083333333326,70.797,50.321,71.9435
1,0.0,0.0,0.0,73.8265,70.18575,72.188,68.922,25.7385,0.71075,62.870083333333326,70.797,50.321,73.8125
1,0.0,0.0,0.0,74.183,70.50275,72.161,69.5905,25.84475,2.63925,62.870083333333326,70.797,50.321,73.54375
1,0.0,0.0,0.0,74.8895,70.9665,72.715,70.2735,25.8885,4.68725,62.870083333333326,70.797,50.321,74.00775
1,0.0,0.0,0.0,70.949,71.523,73.24075,70.797,25.896,5.93075,62.870083333333326,70.797,50.321,74.70425
1,0.0,0.0,0.0,70.553,71.464,72.44125,69.8685,25.7935,5.8745,62.870083333333326,70.797,50.321,74.4355
1,0.0,0.0,0.0,69.9915,71.35475,71.998,69.4855,26.0245,4.697,62.870083333333326,70.797,50.321,74.2645
1,0.0,0.0,0.0,68.86325,70.73725,71.71925,68.62725,26.908,2.82225,62.870083333333326,70.797,50.321,73.77775
1,0.0,0.0,0.0,68.15075,70.3,71.25875,67.9875,28.0545,0.9395,62.870083333333326,70.797,50.321,73.57
1,0.0,0.0,0.0,68.51575,71.52925,70.69125,68.0965,29.07575,0.05025,62.870083333333326,70.797,50.321,74.7075
1,0.0,0.0,0.0,69.95575,73.34525,72.9245,69.72525,29.76025,0.0,62.870083333333326,70.797,50.321,76.2285
1,0.0,0.0,0.0,69.42475,72.277,72.33275,69.3415,30.289,0.0,62.870083333333326,70.797,50.321,75.3185
1,0.0,0.0,0.0,68.07725,71.1445,70.78525,67.84125,30.319,0.0,62.870083333333326,70.797,50.321,74.126
1,0.0,0.0,0.0,64.7375,68.14,67.10675,64.53625,29.6825,0.0,62.870083333333326,70.797,50.321,70.01975
1,0.0,0.0,0.0,61.5145,64.95375,63.715,61.27175,28.90075,0.0,62.870083333333326,70.797,50.321,66.11625
1,0.0,0.0,0.0,58.75425,62.371,60.84475,58.056,27.516,0.0,62.870083333333326,70.797,50.321,62.73775
1,0.0,0.0,0.0,54.30775,58.59,56.9775,54.099,26.6245,0.0,62.870083333333326,70.797,50.321,58.2975
1,0.0,0.0,0.0,55.73025,54.885,54.07375,51.95575,25.315,0.0,61.75387499999999,70.43275,49.232,55.55
1,0.0,0.0,0.0,53.84625,53.30625,52.505,50.08925,24.6095,0.0,61.75387499999999,70.43275,49.232,53.9215
1,0.0,0.0,0.0,53.17825,52.96775,51.77575,49.232,24.17075,0.0,61.75387499999999,70.43275,49.232,53.08025
1,0.0,0.0,0.0,53.559,53.331,52.0855,49.394,23.8205,0.0,61.75387499999999,70.43275,49.232,53.32875
1,0.0,0.0,0.0,54.98425,54.0795,53.38925,50.7145,23.37625,0.0,61.75387499999999,70.43275,49.232,54.799
1,0.0,0.0,0.0,57.573,58.149,56.35425,53.49375,22.864,0.0,61.75387499999999,70.43275,49.232,57.318
1,0.0,0.0,0.0,65.416,66.3135,63.3995,60.595,22.56725,0.0,61.75387499999999,70.43275,49.232,65.132
1,0.0,0.0,0.0,71.9435,71.942,69.12225,66.13825,21.953,0.0045,61.75387499999999,70.43275,49.232,70.99225
1,0.0,0.0,0.0,73.8125,73.8265,70.78,68.5525,21.3405,0.236,61.75387499999999,70.43275,49.232,73.40625
1,0.0,0.0,0.0,73.54375,74.183,71.706,68.696,20.56025,0.942,61.75387499999999,70.43275,49.232,73.44075
1,0.0,0.0,0.0,74.00775,74.8895,73.825,69.2855,19.704,1.75775,61.75387499999999,70.43275,49.232,73.89
1,0.0,0.0,0.0,70.797,75.05,71.67275,70.43275,18.79725,2.28,61.75387499999999,70.43275,49.232,74.224
1,0.0,0.0,0.0,69.8685,74.36025,69.71275,69.41875,17.87725,2.2865,61.75387499999999,70.43275,49.232,73.60725
1,0.0,0.0,0.0,69.4855,74.6265,68.6305,68.48825,17.21025,1.8575,61.75387499999999,70.43275,49.232,72.04975
1,0.0,0.0,0.0,68.62725,74.06575,67.7675,67.26875,16.64025,1.1465,61.75387499999999,70.43275,49.232,70.59925
1,0.0,0.0,0.0,67.9875,73.88575,67.105,66.581,15.945,0.39725,61.75387499999999,70.43275,49.232,70.12775
1,0.0,0.0,0.0,68.0965,74.81375,67.86075,66.9855,15.75425,0.02325,61.75387499999999,70.43275,49.232,71.25125
1,0.0,0.0,0.0,69.72525,76.92475,69.75525,68.6865,16.02475,0.0,61.75387499999999,70.43275,49.232,72.38225
1,0.0,0.0,0.0,69.3415,76.552,68.8155,68.03325,16.276,0.0,61.75387499999999,70.43275,49.232,71.01775
1,0.0,0.0,0.0,67.84125,75.24925,67.05075,66.19375,16.5135,0.0,61.75387499999999,70.43275,49.232,69.11475
1,0.0,0.0,0.0,64.53625,70.176,63.38775,62.9225,16.60175,0.0,61.75387499999999,70.43275,49.232,65.58825
1,0.0,0.0,0.0,61.27175,66.0725,60.033,59.524,16.53875,0.0,61.75387499999999,70.43275,49.232,62.203
1,0.0,0.0,0.0,58.056,63.32525,57.94,56.70925,16.29475,0.0,61.75387499999999,70.43275,49.232,59.8615
1,0.0,0.0,0.0,54.099,58.934,54.99275,52.70225,16.1315,0.0,61.75387499999999,70.43275,49.232,56.117
1,0.0,1.0,0.0,55.55,55.73025,52.14675,50.82525,16.1995,0.0,54.270395833333346,61.08975,47.16475,52.43325
1,0.0,1.0,0.0,53.9215,53.84625,50.03525,48.6685,16.25825,0.0,54.270395833333346,61.08975,47.16475,50.3925
1,0.0,1.0,0.0,53.08025,53.17825,48.397,47.4795,16.4395,0.0,54.270395833333346,61.08975,47.16475,49.0865
1,0.0,1.0,0.0,53.32875,53.559,48.531,47.16475,16.56925,0.0,54.270395833333346,61.08975,47.16475,49.0075
1,0.0,1.0,0.0,54.799,54.98425,48.59,47.40675,16.60675,0.0,54.270395833333346,61.08975,47.16475,49.298
1,0.0,1.0,0.0,57.318,57.573,48.80475,47.51275,16.58775,0.0,54.270395833333346,61.08975,47.16475,49.64425
1,0.0,1.0,0.0,65.132,65.416,49.53025,48.395,16.73625,0.0,54.270395833333346,61.08975,47.16475,51.0155
1,0.0,1.0,0.0,70.99225,71.9435,52.76125,51.6715,16.655,0.00325,54.270395833333346,61.08975,47.16475,54.57675
1,0.0,1.0,0.0,73.40625,73.8125,56.17125,55.1685,16.697,0.363,54.270395833333346,61.08975,47.16475,57.42025
1,0.0,1.0,0.0,73.44075,73.54375,58.84575,57.9805,16.79925,1.59725,54.270395833333346,61.08975,47.16475,59.90775
1,0.0,1.0,0.0,73.89,74.00775,59.92725,59.04625,16.91525,3.081,54.270395833333346,61.08975,47.16475,61.0085
1,0.0,1.0,0.0,70.43275,74.70425,60.51075,59.938,17.326,4.25325,54.270395833333346,61.08975,47.16475,61.4675
1,0.0,1.0,0.0,69.41875,74.4355,59.9375,59.26475,17.71325,4.57825,54.270395833333346,61.08975,47.16475,60.55025
1,0.0,1.0,0.0,68.48825,74.2645,58.595,57.79625,17.84275,3.9245,54.270395833333346,61.08975,47.16475,59.344
1,0.0,1.0,0.0,67.26875,73.77775,57.3995,56.20225,17.8235,2.501,54.270395833333346,61.08975,47.16475,58.3755
1,0.0,1.0,0.0,66.581,73.57,57.4815,56.38975,18.042,0.84275,54.270395833333346,61.08975,47.16475,58.2515
1,0.0,1.0,0.0,66.9855,74.7075,59.033,58.15075,19.114,0.04325,54.270395833333346,61.08975,47.16475,60.22975
1,0.0,1.0,0.0,68.6865,76.2285,61.584,61.00075,21.22925,0.0,54.270395833333346,61.08975,47.16475,63.032
1,0.0,1.0,0.0,68.03325,75.3185,61.037,61.08975,23.40075,0.0,54.270395833333346,61.08975,47.16475,63.05625
1,0.0,1.0,0.0,66.19375,74.126,59.0965,59.24025,25.29775,0.0,54.270395833333346,61.08975,47.16475,61.252
1,0.0,1.0,0.0,62.9225,70.01975,55.55425,56.14425,26.86075,0.0,54.270395833333346,61.08975,47.16475,57.8205
1,0.0,1.0,0.0,59.524,66.11625,53.2865,53.9815,28.2955,0.0,54.270395833333346,61.08975,47.16475,55.19225
1,0.0,1.0,0.0,56.70925,62.73775,52.5305,52.67975,28.88825,0.0,54.270395833333346,61.08975,47.16475,54.39
1,0.0,1.0,0.0,52.70225,58.2975,49.4455,49.29225,29.266,0.0,54.270395833333346,61.08975,47.16475,50.955
1,0.0,0.0,1.0,52.43325,55.55,46.9895,47.0185,28.01225,0.0,51.90032291666665,59.9485,44.15125,47.63875
1,0.0,0.0,1.0,50.3925,53.9215,44.70425,45.07775,28.257,0.0,51.90032291666665,59.9485,44.15125,45.35325
1,0.0,0.0,1.0,49.0865,53.08025,43.78725,44.31575,28.08525,0.0,51.90032291666665,59.9485,44.15125,44.172
1,0.0,0.0,1.0,49.0075,53.32875,43.68125,44.15125,28.03,0.0,51.90032291666665,59.9485,44.15125,43.74125
1,0.0,0.0,1.0,49.298,54.799,43.75575,44.28925,27.8505,0.0,51.90032291666665,59.9485,44.15125,43.67525
1,0.0,0.0,1.0,49.64425,57.318,43.654,44.20075,27.833,0.0,51.90032291666665,59.9485,44.15125,43.9575
1,0.0,0.0,1.0,51.0155,65.132,43.2285,44.466,28.33475,0.0,51.90032291666665,59.9485,44.15125,43.962
1,0.0,0.0,1.0,54.57675,70.99225,44.6515,47.3025,28.379,0.001,51.90032291666665,59.9485,44.15125,46.3375
1,0.0,0.0,1.0,57.42025,73.40625,47.9255,50.73925,28.532,0.14025,51.90032291666665,59.9485,44.15125,49.5995
1,0.0,0.0,1.0,59.90775,73.44075,50.534,53.70775,28.788,0.5055,51.90032291666665,59.9485,44.15125,53.228
1,0.0,0.0,1.0,61.0085,73.89,53.3945,55.63475,29.0145,0.84575,51.90032291666665,59.9485,44.15125,55.7275
1,0.0,0.0,1.0,59.938,74.224,56.1825,57.61225,29.24075,1.03675,51.90032291666665,59.9485,44.15125,57.96975
1,0.0,0.0,1.0,59.26475,73.60725,56.4375,57.1195,29.51625,1.05725,51.90032291666665,59.9485,44.15125,58.01675
1,0.0,0.0,1.0,57.79625,72.04975,54.763,55.50475,29.96175,0.92,51.90032291666665,59.9485,44.15125,56.1865
1,0.0,0.0,1.0,56.20225,70.59925,53.41575,54.1535,30.55575,0.60525,51.90032291666665,59.9485,44.15125,54.917
1,0.0,0.0,1.0,56.38975,70.12775,53.38075,54.2795,31.156,0.19825,51.90032291666665,59.9485,44.15125,54.797
1,0.0,0.0,1.0,58.15075,71.25125,55.5345,56.14775,31.524,0.01525,51.90032291666665,59.9485,44.15125,56.545
1,0.0,0.0,1.0,61.00075,72.38225,58.74075,59.639,31.4235,0.0,51.90032291666665,59.9485,44.15125,58.7145
1,0.0,0.0,1.0,61.08975,71.01775,59.205,59.9485,31.68525,0.0,51.90032291666665,59.9485,44.15125,59.5545
1,0.0,0.0,1.0,59.24025,69.11475,57.9655,58.51975,31.653,0.0,51.90032291666665,59.9485,44.15125,57.9655
1,0.0,0.0,1.0,56.14425,65.58825,55.182,55.5735,31.25,0.0,51.90032291666665,59.9485,44.15125,55.85325
1,0.0,0.0,1.0,53.9815,62.203,53.30725,53.76625,30.80225,0.0,51.90032291666665,59.9485,44.15125,54.063
1,0.0,0.0,1.0,52.67975,59.8615,53.4595,52.95375,29.919,0.0,51.90032291666665,59.9485,44.15125,53.7575
1,0.0,0.0,1.0,49.29225,56.117,50.7705,49.48625,29.602,0.0,51.90032291666665,59.9485,44.15125,50.3355
1,1.0,0.0,0.0,47.63875,52.43325,48.2905,48.13775,26.4195,0.0,62.24228124999999,71.5525,46.17375,47.3465
1,1.0,0.0,0.0,45.35325,50.3925,47.0265,46.673,26.341,0.0,62.24228124999999,71.5525,46.17375,45.89275
1,1.0,0.0,0.0,44.172,49.0865,46.21475,46.17375,26.37025,0.0,62.24228124999999,71.5525,46.17375,44.96625
1,1.0,0.0,0.0,43.74125,49.0075,45.8385,46.50075,26.6605,0.0,62.24228124999999,71.5525,46.17375,45.73025
1,1.0,0.0,0.0,43.67525,49.298,47.94175,48.1615,27.1235,0.0,62.24228124999999,71.5525,46.17375,47.481
1,1.0,0.0,0.0,43.9575,49.64425,52.80275,51.82575,27.96075,0.0,62.24228124999999,71.5525,46.17375,52.21925
1,1.0,0.0,0.0,43.962,51.0155,61.53875,59.71475,29.24575,0.0,62.24228124999999,71.5525,46.17375,62.425
1,1.0,0.0,0.0,46.3375,54.57675,67.71375,65.81625,29.8225,0.0005,62.24228124999999,71.5525,46.17375,69.85175
1,1.0,0.0,0.0,49.5995,57.42025,69.97575,68.62825,30.16925,0.29075,62.24228124999999,71.5525,46.17375,72.102
1,1.0,0.0,0.0,53.228,59.90775,71.24475,69.39025,30.334,1.33775,62.24228124999999,71.5525,46.17375,72.24825
1,1.0,0.0,0.0,55.7275,61.0085,72.04625,70.026,30.604,2.624,62.24228124999999,71.5525,46.17375,73.59675
1,1.0,0.0,0.0,57.61225,61.4675,72.6985,71.13225,30.998,3.57425,62.24228124999999,71.5525,46.17375,74.178
1,1.0,0.0,0.0,57.1195,60.55025,72.198,70.46625,31.16675,3.71475,62.24228124999999,71.5525,46.17375,73.69875
1,1.0,0.0,0.0,55.50475,59.344,71.75125,69.92375,30.4845,3.087,62.24228124999999,71.5525,46.17375,73.9805
1,1.0,0.0,0.0,54.1535,58.3755,71.0465,68.88175,29.0215,1.836,62.24228124999999,71.5525,46.17375,72.81525
1,1.0,0.0,0.0,54.2795,58.2515,70.807,68.18925,27.37575,0.55125,62.24228124999999,71.5525,46.17375,72.084
1,1.0,0.0,0.0,56.14775,60.22975,71.08175,69.2505,26.118,0.02825,62.24228124999999,71.5525,46.17375,72.609
1,1.0,0.0,0.0,59.639,63.032,72.62725,71.5525,25.427,0.0,62.24228124999999,71.5525,46.17375,73.708
1,1.0,0.0,0.0,59.9485,63.05625,72.03325,71.2715,24.84625,0.0,62.24228124999999,71.5525,46.17375,72.751
1,1.0,0.0,0.0,58.51975,61.252,70.27175,69.41575,24.43075,0.0,62.24228124999999,71.5525,46.17375,71.17275
1,1.0,0.0,0.0,55.5735,57.8205,66.43025,65.7295,24.41275,0.0,62.24228124999999,71.5525,46.17375,67.83875
1,1.0,0.0,0.0,53.76625,55.19225,62.7775,62.45625,24.55025,0.0,62.24228124999999,71.5525,46.17375,63.699
1,1.0,0.0,0.0,52.95375,54.39,60.2505,59.4875,24.47775,0.0,62.24228124999999,71.5525,46.17375,60.06725
1,1.0,0.0,0.0,49.48625,50.955,56.17875,55.01,24.71775,0.0,62.24228124999999,71.5525,46.17375,54.9465
1,0.0,0.0,0.0,47.3465,47.63875,53.19825,51.7515,26.1615,0.0,63.44689583333332,71.5275,49.33725,51.18425
1,0.0,0.0,0.0,45.89275,45.35325,51.48825,49.999,26.792,0.0,63.44689583333332,71.5275,49.33725,49.46525
1,0.0,0.0,0.0,44.96625,44.172,50.71925,49.33725,27.19275,0.0,63.44689583333332,71.5275,49.33725,48.956
1,0.0,0.0,0.0,45.73025,43.74125,51.447,49.69375,27.55025,0.0,63.44689583333332,71.5275,49.33725,49.49425
1,0.0,0.0,0.0,47.481,43.67525,52.6065,50.98275,27.3905,0.0,63.44689583333332,71.5275,49.33725,50.71575
1,0.0,0.0,0.0,52.21925,43.9575,55.75975,54.25475,26.75175,0.0,63.44689583333332,71.5275,49.33725,55.4315
1,0.0,0.0,0.0,62.425,43.962,62.59,62.33,26.226,0.0,63.44689583333332,71.5275,49.33725,63.80575
1,0.0,0.0,0.0,69.85175,46.3375,68.07625,67.6435,25.14775,0.0005,63.44689583333332,71.5275,49.33725,69.958
1,0.0,0.0,0.0,72.102,49.5995,70.18575,69.81525,23.83625,0.47225,63.44689583333332,71.5275,49.33725,71.87625
1,0.0,0.0,0.0,72.24825,53.228,70.50275,70.23925,22.624,2.49775,63.44689583333332,71.5275,49.33725,71.86925
1,0.0,0.0,0.0,73.59675,55.7275,70.9665,70.838,22.07,4.86225,63.44689583333332,71.5275,49.33725,72.477
1,0.0,0.0,0.0,71.13225,57.96975,71.523,71.5275,21.92,6.5845,63.44689583333332,71.5275,49.33725,72.95075
1,0.0,0.0,0.0,70.46625,58.01675,71.464,70.9565,21.903,7.013,63.44689583333332,71.5275,49.33725,72.2595
1,0.0,0.0,0.0,69.92375,56.1865,71.35475,70.51575,21.2985,6.06875,63.44689583333332,71.5275,49.33725,71.99275
1,0.0,0.0,0.0,68.88175,54.917,70.73725,69.49225,20.0405,3.9615,63.44689583333332,71.5275,49.33725,71.32575
1,0.0,0.0,0.0,68.18925,54.797,70.3,69.04675,18.51825,1.27825,63.44689583333332,71.5275,49.33725,70.88525
1,0.0,0.0,0.0,69.2505,56.545,71.52925,69.777,17.2355,0.05175,63.44689583333332,71.5275,49.33725,72.0005
1,0.0,0.0,0.0,71.5525,58.7145,73.34525,71.52325,16.25875,0.0,63.44689583333332,71.5275,49.33725,74.6115
1,0.0,0.0,0.0,71.2715,59.5545,72.277,70.90475,15.3,0.0,63.44689583333332,71.5275,49.33725,74.13575
1,0.0,0.0,0.0,69.41575,57.9655,71.1445,69.21775,14.37975,0.0,63.44689583333332,71.5275,49.33725,72.42425
1,0.0,0.0,0.0,65.7295,55.85325,68.14,65.801,13.55675,0.0,63.44689583333332,71.5275,49.33725,68.56775
1,0.0,0.0,0.0,62.45625,54.063,64.95375,62.543,12.85775,0.0,63.44689583333332,71.5275,49.33725,64.82975
1,0.0,0.0,0.0,59.4875,53.7575,62.371,59.631,12.3235,0.0,63.44689583333332,71.5275,49.33725,61.92525
1,0.0,0.0,0.0,55.01,50.3355,58.59,54.904,12.02075,0.0,63.44689583333332,71.5275,49.33725,57.98775
1,0.0,0.0,0.0,51.18425,47.3465,54.885,53.1825,11.465,0.0,64.65120833333334,73.25175,50.72625,54.3365
1,0.0,0.0,0.0,49.46525,45.89275,53.30625,51.3795,11.2725,0.0,64.65120833333334,73.25175,50.72625,52.91075
1,0.0,0.0,0.0,48.956,44.96625,52.96775,50.72625,11.09525,0.0,64.65120833333334,73.25175,50.72625,52.2845
1,0.0,0.0,0.0,49.49425,45.73025,53.331,51.08625,10.935,0.0,64.65120833333334,73.25175,50.72625,52.96275
1,0.0,0.0,0.0,50.71575,47.481,54.0795,52.566,10.75625,0.0,64.65120833333334,73.25175,50.72625,54.2945
1,0.0,0.0,0.0,55.4315,52.21925,58.149,55.88625,10.33625,0.0,64.65120833333334,73.25175,50.72625,56.95
1,0.0,0.0,0.0,63.80575,62.425,66.3135,63.36175,9.94025,0.0,64.65120833333334,73.25175,50.72625,64.8195
1,0.0,0.0,0.0,69.958,69.85175,71.942,68.69875,9.548,0.0005,64.65120833333334,73.25175,50.72625,70.44975
1,0.0,0.0,0.0,71.87625,72.102,73.8265,71.03775,9.242,0.5935,64.65120833333334,73.25175,50.72625,72.0825
1,0.0,0.0,0.0,71.86925,72.24825,74.183,71.591,8.793,2.993,64.65120833333334,73.25175,50.72625,72.001
1,0.0,0.0,0.0,72.477,73.59675,74.8895,72.1685,7.84475,5.78275,64.65120833333334,73.25175,50.72625,71.5105
1,0.0,0.0,0.0,71.5275,74.178,75.05,73.25175,6.7005,7.384,64.65120833333334,73.25175,50.72625,72.29775
1,0.0,0.0,0.0,70.9565,73.69875,74.36025,72.29575,5.86375,7.33075,64.65120833333334,73.25175,50.72625,71.684
1,0.0,0.0,0.0,70.51575,73.9805,74.6265,72.14125,5.7815,5.8405,64.65120833333334,73.25175,50.72625,71.4025
1,0.0,0.0,0.0,69.49225,72.81525,74.06575,71.111,6.76325,3.3865,64.65120833333334,73.25175,50.72625,70.688
1,0.0,0.0,0.0,69.04675,72.084,73.88575,70.4995,8.4895,0.92625,64.65120833333334,73.25175,50.72625,70.8025
1,0.0,0.0,0.0,69.777,72.609,74.81375,70.83325,11.04475,0.03275,64.65120833333334,73.25175,50.72625,72.16775
1,0.0,0.0,0.0,71.52325,73.708,76.92475,72.338,13.81875,0.0,64.65120833333334,73.25175,50.72625,73.7495
1,0.0,0.0,0.0,70.90475,72.751,76.552,71.702,16.18275,0.0,64.65120833333334,73.25175,50.72625,73.31275
1,0.0,0.0,0.0,69.21775,71.17275,75.24925,69.86925,17.889,0.0,64.65120833333334,73.25175,50.72625,72.46075
1,0.0,0.0,0.0,65.801,67.83875,70.176,66.46125,18.801,0.0,64.65120833333334,73.25175,50.72625,69.07375
1,0.0,0.0,0.0,62.543,63.699,66.0725,63.47925,19.42575,0.0,64.65120833333334,73.25175,50.72625,65.662
1,0.0,0.0,0.0,59.631,60.06725,63.32525,60.27275,19.52525,0.0,64.65120833333334,73.25175,50.72625,62.9865
1,0.0,0.0,0.0,54.904,54.9465,58.934,55.6895,19.5845,0.0,64.65120833333334,73.25175,50.72625,58.18225
1,0.0,0.0,0.0,54.3365,51.18425,55.73025,52.427,20.46775,0.0,63.83110416666668,72.44525,49.8615,54.149
1,0.0,0.0,0.0,52.91075,49.46525,53.84625,50.59375,19.7665,0.0,63.83110416666668,72.44525,49.8615,52.029
1,0.0,0.0,0.0,52.2845,48.956,53.17825,49.8615,18.9405,0.0,63.83110416666668,72.44525,49.8615,50.856
1,0.0,0.0,0.0,52.96275,49.49425,53.559,50.2015,18.1315,0.0,63.83110416666668,72.44525,49.8615,51.47875
1,0.0,0.0,0.0,54.2945,50.71575,54.98425,51.532,17.28025,0.0,63.83110416666668,72.44525,49.8615,52.829
1,0.0,0.0,0.0,56.95,55.4315,57.573,54.58075,16.4675,0.0,63.83110416666668,72.44525,49.8615,56.5375
1,0.0,0.0,0.0,64.8195,63.80575,65.416,62.2375,15.72725,0.0,63.83110416666668,72.44525,49.8615,64.32425
